case_id,source_file,pair_id,pair_type,kind_hint,target_vitals,direction_accuracy,normalized_l2,num_target_vitals,num_missing_predictions,missing_predictions,direction_match,before_vitals,target_vitals_values,predicted_vitals,rule_prediction_vitals,llm_adjustments,llm_raw_response,llm_parse_error,llm_api_error,model
eclampsia_apnea_magnesium_sulfate,transitions/OB-GYN/Eclampsia with Apnea Secondary to Magnesium Sulfate Administration.json,p3,physiology_response,oxygen_support,"[""O2Sat""]",1.0,0.2,1,0,"{""O2Sat"": false}","{""O2Sat"": true}","{""BP_dia"": 115, ""BP_sys"": 165, ""HR"": 110, ""O2Sat"": 88, ""RR"": 0, ""T"": null}","{""O2Sat"": 93}","{""BP_dia"": 115, ""BP_sys"": 165, ""HR"": 110, ""O2Sat"": 94, ""RR"": 0, ""T"": null}","{""BP_dia"": 115, ""BP_sys"": 165, ""HR"": 110, ""O2Sat"": 94, ""RR"": 0, ""T"": null}","{""BP_dia"": null, ""BP_sys"": null, ""HR"": null, ""O2Sat"": 0, ""RR"": null, ""T"": null}","{""adjustments"":{""O2Sat"":0}}",,,gpt-5.5
eclampsia_apnea_magnesium_sulfate,transitions/OB-GYN/Eclampsia with Apnea Secondary to Magnesium Sulfate Administration.json,p4,physiology_response,airway_medication,"[""BP_sys"", ""BP_dia""]",0.0,1.8027756377319946,2,0,"{""BP_dia"": false, ""BP_sys"": false}","{""BP_dia"": false, ""BP_sys"": false}","{""BP_dia"": 115, ""BP_sys"": 165, ""HR"": 110, ""O2Sat"": 88, ""RR"": 0, ""T"": null}","{""BP_dia"": 110, ""BP_sys"": 160}","{""BP_dia"": 100, ""BP_sys"": 145, ""HR"": 110, ""O2Sat"": 88, ""RR"": 0, ""T"": null}","{""BP_dia"": 115, ""BP_sys"": 165, ""HR"": 110, ""O2Sat"": 88, ""RR"": 0, ""T"": null}","{""BP_dia"": -15, ""BP_sys"": -20, ""HR"": null, ""O2Sat"": null, ""RR"": null, ""T"": null}","{""adjustments"":{""BP_dia"":-15,""BP_sys"":-20}}",,,gpt-5.5
eclampsia_apnea_magnesium_sulfate,transitions/OB-GYN/Eclampsia with Apnea Secondary to Magnesium Sulfate Administration.json,p5,physiology_response,airway_management,"[""O2Sat""]",1.0,0.6,1,0,"{""O2Sat"": false}","{""O2Sat"": true}","{""BP_dia"": 115, ""BP_sys"": 165, ""HR"": 110, ""O2Sat"": 88, ""RR"": 0, ""T"": null}","{""O2Sat"": 98}","{""BP_dia"": 115, ""BP_sys"": 165, ""HR"": 110, ""O2Sat"": 95, ""RR"": 12, ""T"": null}","{""BP_dia"": 115, ""BP_sys"": 165, ""HR"": 110, ""O2Sat"": 95, ""RR"": 12, ""T"": null}","{""BP_dia"": null, ""BP_sys"": null, ""HR"": null, ""O2Sat"": null, ""RR"": null, ""T"": null}","{""adjustments"":{""O2Sat"":null}}",,,gpt-5.5
eclampsia_apnea_magnesium_sulfate,transitions/OB-GYN/Eclampsia with Apnea Secondary to Magnesium Sulfate Administration.json,p6,physiology_response,vasodilator,"[""BP_sys"", ""BP_dia""]",1.0,0.8602325267042626,2,0,"{""BP_dia"": false, ""BP_sys"": false}","{""BP_dia"": true, ""BP_sys"": true}","{""BP_dia"": 115, ""BP_sys"": 165, ""HR"": 110, ""O2Sat"": 98, ""RR"": 12, ""T"": null}","{""BP_dia"": 100, ""BP_sys"": 145}","{""BP_dia"": 107, ""BP_sys"": 150, ""HR"": 110, ""O2Sat"": 98, ""RR"": 12, ""T"": null}","{""BP_dia"": 107, ""BP_sys"": 150, ""HR"": 110, ""O2Sat"": 98, ""RR"": 12, ""T"": null}","{""BP_dia"": null, ""BP_sys"": null, ""HR"": null, ""O2Sat"": null, ""RR"": null, ""T"": null}","{""adjustments"":{""BP_dia"":null,""BP_sys"":null}}",,,gpt-5.5
late_onset_postpartum_preeclampsia,transitions/OB-GYN/Late Post Partum Pre-eclampsia.json,p1,physiology_response,oxygen_support,"[""O2Sat""]",1.0,0.0,1,0,"{""O2Sat"": false}","{""O2Sat"": true}","{""BP_dia"": 105, ""BP_sys"": 170, ""HR"": 126, ""O2Sat"": 92, ""RR"": 23, ""T"": 36.5}","{""O2Sat"": 95}","{""BP_dia"": 105, ""BP_sys"": 170, ""HR"": 126, ""O2Sat"": 95, ""RR"": 23, ""T"": 36.5}","{""BP_dia"": 105, ""BP_sys"": 170, ""HR"": 126, ""O2Sat"": 92, ""RR"": 23, ""T"": 36.5}","{""BP_dia"": null, ""BP_sys"": null, ""HR"": null, ""O2Sat"": 3, ""RR"": null, ""T"": null}","{""adjustments"":{""O2Sat"":3}}",,,gpt-5.5
late_onset_postpartum_preeclampsia,transitions/OB-GYN/Late Post Partum Pre-eclampsia.json,p2,physiology_response,vasodilator,"[""HR"", ""BP_sys"", ""BP_dia"", ""RR"", ""O2Sat""]",0.2,3.925557285278104,5,0,"{""BP_dia"": false, ""BP_sys"": false, ""HR"": false, ""O2Sat"": false, ""RR"": false}","{""BP_dia"": false, ""BP_sys"": false, ""HR"": false, ""O2Sat"": false, ""RR"": true}","{""BP_dia"": 95, ""BP_sys"": 165, ""HR"": 120, ""O2Sat"": 95, ""RR"": 22, ""T"": null}","{""BP_dia"": 110, ""BP_sys"": 170, ""HR"": 140, ""O2Sat"": 88, ""RR"": 24}","{""BP_dia"": 87, ""BP_sys"": 150, ""HR"": 120, ""O2Sat"": 95, ""RR"": 22, ""T"": null}","{""BP_dia"": 87, ""BP_sys"": 150, ""HR"": 120, ""O2Sat"": 95, ""RR"": 22, ""T"": null}","{""BP_dia"": null, ""BP_sys"": null, ""HR"": null, ""O2Sat"": null, ""RR"": null, ""T"": null}","{""adjustments"":{""BP_dia"":null,""BP_sys"":null,""HR"":null,""O2Sat"":null,""RR"":null}}",,,gpt-5.5
late_onset_postpartum_preeclampsia,transitions/OB-GYN/Late Post Partum Pre-eclampsia.json,p3,physiology_response,airway_management,"[""HR"", ""BP_sys"", ""BP_dia"", ""O2Sat""]",0.25,8.37018518313663,4,0,"{""BP_dia"": false, ""BP_sys"": false, ""HR"": false, ""O2Sat"": false}","{""BP_dia"": false, ""BP_sys"": false, ""HR"": false, ""O2Sat"": true}","{""BP_dia"": 115, ""BP_sys"": 175, ""HR"": 140, ""O2Sat"": 82, ""RR"": 24, ""T"": null}","{""BP_dia"": 65, ""BP_sys"": 120, ""HR"": 100, ""O2Sat"": 100}","{""BP_dia"": 115, ""BP_sys"": 175, ""HR"": 135, ""O2Sat"": 92, ""RR"": 12, ""T"": null}","{""BP_dia"": 115, ""BP_sys"": 175, ""HR"": 125, ""O2Sat"": 92, ""RR"": 12, ""T"": null}","{""BP_dia"": null, ""BP_sys"": null, ""HR"": 10, ""O2Sat"": null, ""RR"": null, ""T"": null}","{""adjustments"":{""BP_dia"":null,""BP_sys"":null,""HR"":10,""O2Sat"":null}}",,,gpt-5.5
obstetrical_trauma,transitions/OB-GYN/Obstetrical Trauma.json,p1,physiology_response,needle_decompression,"[""O2Sat""]",1.0,0.2,1,0,"{""O2Sat"": false}","{""O2Sat"": true}","{""BP_dia"": 50, ""BP_sys"": 80, ""HR"": 150, ""O2Sat"": 90, ""RR"": 40, ""T"": 35.5}","{""O2Sat"": 95}","{""BP_dia"": 55, ""BP_sys"": 90, ""HR"": 142, ""O2Sat"": 94, ""RR"": 40, ""T"": 35.5}","{""BP_dia"": 55, ""BP_sys"": 90, ""HR"": 142, ""O2Sat"": 94, ""RR"": 40, ""T"": 35.5}","{""BP_dia"": null, ""BP_sys"": null, ""HR"": null, ""O2Sat"": null, ""RR"": null, ""T"": null}","{""adjustments"":{""O2Sat"":null}}",,,gpt-5.5
obstetrical_trauma,transitions/OB-GYN/Obstetrical Trauma.json,p2,physiology_response,tube_thoracostomy,"[""BP_sys"", ""BP_dia"", ""RR"", ""O2Sat""]",0.75,3.24037034920393,4,0,"{""BP_dia"": false, ""BP_sys"": false, ""O2Sat"": false, ""RR"": false}","{""BP_dia"": true, ""BP_sys"": false, ""O2Sat"": true, ""RR"": true}","{""BP_dia"": 50, ""BP_sys"": 80, ""HR"": 150, ""O2Sat"": 90, ""RR"": 40, ""T"": 35.5}","{""BP_dia"": 55, ""BP_sys"": 85, ""O2Sat"": 97, ""RR"": 20}","{""BP_dia"": 54, ""BP_sys"": 88, ""HR"": 150, ""O2Sat"": 95, ""RR"": 36, ""T"": 35.5}","{""BP_dia"": 54, ""BP_sys"": 88, ""HR"": 150, ""O2Sat"": 95, ""RR"": 36, ""T"": 35.5}","{""BP_dia"": null, ""BP_sys"": null, ""HR"": null, ""O2Sat"": null, ""RR"": null, ""T"": null}","{""adjustments"":{""BP_dia"":null,""BP_sys"":null,""RR"":null,""O2Sat"":null}}",,,gpt-5.5
obstetrical_trauma,transitions/OB-GYN/Obstetrical Trauma.json,p3,physiology_response,blood_transfusion,"[""HR"", ""BP_sys"", ""BP_dia""]",0.3333333333333333,1.4142135623730951,3,0,"{""BP_dia"": false, ""BP_sys"": false, ""HR"": false}","{""BP_dia"": false, ""BP_sys"": true, ""HR"": false}","{""BP_dia"": 45, ""BP_sys"": 75, ""HR"": 155, ""O2Sat"": 95, ""RR"": 20, ""T"": null}","{""BP_dia"": 60, ""BP_sys"": 85, ""HR"": 140}","{""BP_dia"": 50, ""BP_sys"": 85, ""HR"": 150, ""O2Sat"": 95, ""RR"": 20, ""T"": null}","{""BP_dia"": 50, ""BP_sys"": 85, ""HR"": 150, ""O2Sat"": 95, ""RR"": 20, ""T"": null}","{""BP_dia"": null, ""BP_sys"": null, ""HR"": null, ""O2Sat"": null, ""RR"": null, ""T"": null}","{""adjustments"":{""BP_dia"":null,""BP_sys"":null,""HR"":null}}",,,gpt-5.5
obstetrical_trauma,transitions/OB-GYN/Obstetrical Trauma.json,p4,time_progression,no_action,"[""O2Sat""]",1.0,0.4,1,0,"{""O2Sat"": false}","{""O2Sat"": true}","{""BP_dia"": 45, ""BP_sys"": 75, ""HR"": 155, ""O2Sat"": 95, ""RR"": 20, ""T"": null}","{""O2Sat"": 86}","{""BP_dia"": 39, ""BP_sys"": 65, ""HR"": 165, ""O2Sat"": 88, ""RR"": 20, ""T"": null}","{""BP_dia"": 39, ""BP_sys"": 65, ""HR"": 165, ""O2Sat"": 95, ""RR"": 20, ""T"": null}","{""BP_dia"": null, ""BP_sys"": null, ""HR"": null, ""O2Sat"": -7, ""RR"": null, ""T"": null}","{""adjustments"":{""O2Sat"":-7}}",,,gpt-5.5
obstetrical_trauma,transitions/OB-GYN/Obstetrical Trauma.json,p5,physiology_response,airway_medication,"[""O2Sat""]",1.0,0.2,1,0,"{""O2Sat"": false}","{""O2Sat"": true}","{""BP_dia"": 60, ""BP_sys"": 85, ""HR"": 140, ""O2Sat"": 94, ""RR"": 20, ""T"": null}","{""O2Sat"": 85}","{""BP_dia"": 60, ""BP_sys"": 85, ""HR"": 140, ""O2Sat"": 86, ""RR"": 20, ""T"": null}","{""BP_dia"": 60, ""BP_sys"": 85, ""HR"": 140, ""O2Sat"": 94, ""RR"": 20, ""T"": null}","{""BP_dia"": null, ""BP_sys"": null, ""HR"": null, ""O2Sat"": -8, ""RR"": null, ""T"": null}","{""adjustments"":{""O2Sat"":-8}}",,,gpt-5.5
obstetrical_trauma,transitions/OB-GYN/Obstetrical Trauma.json,p6,physiology_response,airway_medication,"[""HR"", ""BP_sys"", ""BP_dia""]",0.6666666666666666,0.8660254037844386,3,0,"{""BP_dia"": false, ""BP_sys"": false, ""HR"": false}","{""BP_dia"": true, ""BP_sys"": true, ""HR"": false}","{""BP_dia"": 60, ""BP_sys"": 85, ""HR"": 140, ""O2Sat"": 94, ""RR"": 20, ""T"": null}","{""BP_dia"": 40, ""BP_sys"": 60, ""HR"": 150}","{""BP_dia"": 45, ""BP_sys"": 65, ""HR"": 145, ""O2Sat"": 94, ""RR"": 20, ""T"": null}","{""BP_dia"": 60, ""BP_sys"": 85, ""HR"": 140, ""O2Sat"": 94, ""RR"": 20, ""T"": null}","{""BP_dia"": -15, ""BP_sys"": -20, ""HR"": 5, ""O2Sat"": null, ""RR"": null, ""T"": null}","{""adjustments"":{""BP_dia"":-15,""BP_sys"":-20,""HR"":5}}",,,gpt-5.5
obstetrical_trauma,transitions/OB-GYN/Obstetrical Trauma.json,p7,physiology_response,airway_management,"[""HR"", ""BP_sys"", ""BP_dia"", ""O2Sat""]",0.75,1.8547236990991407,4,0,"{""BP_dia"": false, ""BP_sys"": false, ""HR"": false, ""O2Sat"": false}","{""BP_dia"": true, ""BP_sys"": true, ""HR"": true, ""O2Sat"": false}","{""BP_dia"": 60, ""BP_sys"": 85, ""HR"": 140, ""O2Sat"": 94, ""RR"": 20, ""T"": null}","{""BP_dia"": 40, ""BP_sys"": 60, ""HR"": 140, ""O2Sat"": 99}","{""BP_dia"": 50, ""BP_sys"": 70, ""HR"": 140, ""O2Sat"": 93, ""RR"": 12, ""T"": null}","{""BP_dia"": 60, ""BP_sys"": 85, ""HR"": 125, ""O2Sat"": 95, ""RR"": 12, ""T"": null}","{""BP_dia"": -10, ""BP_sys"": -15, ""HR"": 15, ""O2Sat"": -2, ""RR"": null, ""T"": null}","{""adjustments"":{""BP_dia"":-10,""BP_sys"":-15,""HR"":15,""O2Sat"":-2}}",,,gpt-5.5
postpartum_hemorrhage_nrp,transitions/OB-GYN/Postpartum Hemorrhage and NRP.json,p2,physiology_response,obstetric_delivery,"[""HR"", ""BP_sys"", ""BP_dia"", ""RR"", ""O2Sat""]",0.2,4.635730794599704,5,0,"{""BP_dia"": false, ""BP_sys"": false, ""HR"": false, ""O2Sat"": false, ""RR"": false}","{""BP_dia"": false, ""BP_sys"": false, ""HR"": false, ""O2Sat"": true, ""RR"": false}","{""BP_dia"": 90, ""BP_sys"": 140, ""HR"": 130, ""O2Sat"": 100, ""RR"": 28}","{""BP_dia"": 80, ""BP_sys"": 120, ""HR"": 105, ""O2Sat"": 100, ""RR"": 12}","{""BP_dia"": 90, ""BP_sys"": 140, ""HR"": 130, ""O2Sat"": 100, ""RR"": 28, ""T"": null}","{""BP_dia"": 90, ""BP_sys"": 140, ""HR"": 130, ""O2Sat"": 100, ""RR"": 28, ""T"": null}","{""BP_dia"": null, ""BP_sys"": null, ""HR"": null, ""O2Sat"": null, ""RR"": null, ""T"": null}","{""adjustments"":{""BP_dia"":null,""BP_sys"":null,""HR"":null,""O2Sat"":null,""RR"":null}}",,,gpt-5.5
postpartum_hemorrhage_nrp,transitions/OB-GYN/Postpartum Hemorrhage and NRP.json,p3,time_progression,no_action,"[""HR"", ""BP_sys"", ""BP_dia"", ""RR"", ""O2Sat""]",1.0,4.050925820105819,5,0,"{""BP_dia"": false, ""BP_sys"": false, ""HR"": false, ""O2Sat"": false, ""RR"": false}","{""BP_dia"": true, ""BP_sys"": true, ""HR"": true, ""O2Sat"": true, ""RR"": true}","{""BP_dia"": 80, ""BP_sys"": 120, ""HR"": 105, ""O2Sat"": 100, ""RR"": 12}","{""BP_dia"": 50, ""BP_sys"": 70, ""HR"": 125, ""O2Sat"": 100, ""RR"": 18}","{""BP_dia"": 70, ""BP_sys"": 105, ""HR"": 125, ""O2Sat"": 100, ""RR"": 16, ""T"": null}","{""BP_dia"": 80, ""BP_sys"": 120, ""HR"": 105, ""O2Sat"": 100, ""RR"": 12, ""T"": null}","{""BP_dia"": -10, ""BP_sys"": -15, ""HR"": 20, ""O2Sat"": 0, ""RR"": 4, ""T"": null}","{""adjustments"":{""BP_dia"":-10,""BP_sys"":-15,""HR"":20,""O2Sat"":0,""RR"":4}}",,,gpt-5.5
postpartum_hemorrhage_nrp,transitions/OB-GYN/Postpartum Hemorrhage and NRP.json,p4,physiology_response,fluid_bolus,"[""HR"", ""BP_sys"", ""BP_dia""]",0.6666666666666666,0.8831760866327847,3,0,"{""BP_dia"": false, ""BP_sys"": false, ""HR"": false}","{""BP_dia"": true, ""BP_sys"": true, ""HR"": false}","{""BP_dia"": 50, ""BP_sys"": 70, ""HR"": 125, ""O2Sat"": 100, ""RR"": 18}","{""BP_dia"": 65, ""BP_sys"": 80, ""HR"": 118}","{""BP_dia"": 58, ""BP_sys"": 85, ""HR"": 120, ""O2Sat"": 100, ""RR"": 18, ""T"": null}","{""BP_dia"": 58, ""BP_sys"": 85, ""HR"": 120, ""O2Sat"": 100, ""RR"": 18, ""T"": null}","{""BP_dia"": null, ""BP_sys"": null, ""HR"": null, ""O2Sat"": null, ""RR"": null, ""T"": null}","{""adjustments"":{""BP_dia"":null,""BP_sys"":null,""HR"":null}}",,,gpt-5.5
postpartum_hemorrhage_nrp,transitions/OB-GYN/Postpartum Hemorrhage and NRP.json,p5,physiology_response,blood_transfusion,"[""HR"", ""BP_sys"", ""BP_dia""]",1.0,1.2369316876852983,3,0,"{""BP_dia"": false, ""BP_sys"": false, ""HR"": false}","{""BP_dia"": true, ""BP_sys"": true, ""HR"": true}","{""BP_dia"": 50, ""BP_sys"": 70, ""HR"": 125, ""O2Sat"": 100, ""RR"": 18}","{""BP_dia"": 65, ""BP_sys"": 90, ""HR"": 110}","{""BP_dia"": 57, ""BP_sys"": 85, ""HR"": 118, ""O2Sat"": 100, ""RR"": 18, ""T"": null}","{""BP_dia"": 57, ""BP_sys"": 85, ""HR"": 118, ""O2Sat"": 100, ""RR"": 18, ""T"": null}","{""BP_dia"": null, ""BP_sys"": null, ""HR"": null, ""O2Sat"": null, ""RR"": null, ""T"": null}","{""adjustments"":{""BP_dia"":null,""BP_sys"":null,""HR"":null}}",,,gpt-5.5
postpartum_hemorrhage_nrp,transitions/OB-GYN/Postpartum Hemorrhage and NRP.json,p6,physiology_response,uterine_exploration,"[""HR"", ""BP_sys"", ""BP_dia"", ""RR"", ""O2Sat""]",0.6,3.2264531609803355,5,0,"{""BP_dia"": false, ""BP_sys"": false, ""HR"": false, ""O2Sat"": false, ""RR"": false}","{""BP_dia"": true, ""BP_sys"": false, ""HR"": false, ""O2Sat"": true, ""RR"": true}","{""BP_dia"": 50, ""BP_sys"": 70, ""HR"": 125, ""O2Sat"": 100, ""RR"": 18}","{""BP_dia"": 50, ""BP_sys"": 95, ""HR"": 105, ""O2Sat"": 100, ""RR"": 16}","{""BP_dia"": 50, ""BP_sys"": 70, ""HR"": 125, ""O2Sat"": 100, ""RR"": 18, ""T"": null}","{""BP_dia"": 50, ""BP_sys"": 70, ""HR"": 125, ""O2Sat"": 100, ""RR"": 18, ""T"": null}","{""BP_dia"": null, ""BP_sys"": null, ""HR"": null, ""O2Sat"": null, ""RR"": null, ""T"": null}","{""adjustments"":{""BP_dia"":null,""BP_sys"":null,""HR"":null,""O2Sat"":null,""RR"":null}}",,,gpt-5.5
ruptured_ectopic,transitions/OB-GYN/Ruptured Ectopic.json,p1,time_progression,no_action,"[""HR"", ""BP_sys"", ""BP_dia""]",0.6666666666666666,1.5132745950421556,3,0,"{""BP_dia"": false, ""BP_sys"": false, ""HR"": false}","{""BP_dia"": false, ""BP_sys"": true, ""HR"": true}","{""BP_dia"": 60, ""BP_sys"": 90, ""HR"": 100, ""O2Sat"": 98, ""RR"": 12, ""T"": 36.5}","{""BP_dia"": 40, ""BP_sys"": 80, ""HR"": 110}","{""BP_dia"": 55, ""BP_sys"": 82, ""HR"": 110, ""O2Sat"": 98, ""RR"": 12, ""T"": 36.5}","{""BP_dia"": 60, ""BP_sys"": 90, ""HR"": 100, ""O2Sat"": 98, ""RR"": 12, ""T"": 36.5}","{""BP_dia"": -5, ""BP_sys"": -8, ""HR"": 10, ""O2Sat"": null, ""RR"": null, ""T"": null}","{""adjustments"":{""BP_dia"":-5,""BP_sys"":-8,""HR"":10}}",,,gpt-5.5
ruptured_ectopic,transitions/OB-GYN/Ruptured Ectopic.json,p2,time_progression,no_action,"[""HR"", ""BP_sys"", ""BP_dia""]",0.3333333333333333,1.004987562112089,3,0,"{""BP_dia"": false, ""BP_sys"": false, ""HR"": false}","{""BP_dia"": false, ""BP_sys"": true, ""HR"": false}","{""BP_dia"": 40, ""BP_sys"": 80, ""HR"": 110}","{""BP_dia"": 35, ""BP_sys"": 70, ""HR"": 115}","{""BP_dia"": 33, ""BP_sys"": 66, ""HR"": 124, ""O2Sat"": null, ""RR"": null, ""T"": null}","{""BP_dia"": 37, ""BP_sys"": 74, ""HR"": 116, ""O2Sat"": null, ""RR"": null, ""T"": null}","{""BP_dia"": -4, ""BP_sys"": -8, ""HR"": 8, ""O2Sat"": null, ""RR"": null, ""T"": null}","{""adjustments"":{""BP_dia"":-4,""BP_sys"":-8,""HR"":8}}",,,gpt-5.5
ruptured_ectopic,transitions/OB-GYN/Ruptured Ectopic.json,p3,time_progression,no_action,"[""HR"", ""BP_sys"", ""BP_dia""]",1.0,0.5385164807134505,3,0,"{""BP_dia"": false, ""BP_sys"": false, ""HR"": false}","{""BP_dia"": true, ""BP_sys"": true, ""HR"": true}","{""BP_dia"": 40, ""BP_sys"": 80, ""HR"": 110}","{""BP_dia"": 30, ""BP_sys"": 65, ""HR"": 120}","{""BP_dia"": 32, ""BP_sys"": 65, ""HR"": 125, ""O2Sat"": null, ""RR"": null, ""T"": null}","{""BP_dia"": 36, ""BP_sys"": 72, ""HR"": 118, ""O2Sat"": null, ""RR"": null, ""T"": null}","{""BP_dia"": -4, ""BP_sys"": -7, ""HR"": 7, ""O2Sat"": null, ""RR"": null, ""T"": null}","{""adjustments"":{""BP_dia"":-4,""BP_sys"":-7,""HR"":7}}",,,gpt-5.5
anaphylaxis_with_laryngospasm,transitions/Pediatrics/Anaphylaxis (+- Laryngospasm).json,p1,physiology_response,vasopressor,"[""HR"", ""BP_sys"", ""BP_dia""]",0.3333333333333333,1.2806248474865698,3,0,"{""BP_dia"": false, ""BP_sys"": false, ""HR"": false}","{""BP_dia"": false, ""BP_sys"": false, ""HR"": true}","{""BP_dia"": 50, ""BP_sys"": 80, ""HR"": 120, ""O2Sat"": 97, ""RR"": 40, ""T"": 36.1}","{""BP_dia"": 50, ""BP_sys"": 85, ""HR"": 130}","{""BP_dia"": 58, ""BP_sys"": 95, ""HR"": 130, ""O2Sat"": 97, ""RR"": 40, ""T"": 36.1}","{""BP_dia"": 58, ""BP_sys"": 95, ""HR"": 120, ""O2Sat"": 97, ""RR"": 40, ""T"": 36.1}","{""BP_dia"": null, ""BP_sys"": null, ""HR"": 10, ""O2Sat"": null, ""RR"": null, ""T"": null}","{""adjustments"":{""BP_dia"":null,""BP_sys"":null,""HR"":10}}",,,gpt-5.5
anaphylaxis_with_laryngospasm,transitions/Pediatrics/Anaphylaxis (+- Laryngospasm).json,p2,physiology_response,fluid_bolus,"[""HR"", ""BP_sys"", ""BP_dia""]",0.3333333333333333,1.224744871391589,3,0,"{""BP_dia"": false, ""BP_sys"": false, ""HR"": false}","{""BP_dia"": false, ""BP_sys"": false, ""HR"": true}","{""BP_dia"": 50, ""BP_sys"": 80, ""HR"": 120, ""O2Sat"": 97, ""RR"": 40, ""T"": 36.1}","{""BP_dia"": 55, ""BP_sys"": 85, ""HR"": 125}","{""BP_dia"": 56, ""BP_sys"": 92, ""HR"": 115, ""O2Sat"": 97, ""RR"": 40, ""T"": 36.1}","{""BP_dia"": 56, ""BP_sys"": 92, ""HR"": 115, ""O2Sat"": 97, ""RR"": 40, ""T"": 36.1}","{""BP_dia"": null, ""BP_sys"": null, ""HR"": null, ""O2Sat"": null, ""RR"": null, ""T"": null}","{""adjustments"":{""BP_dia"":null,""BP_sys"":null,""HR"":null}}",,,gpt-5.5
anaphylaxis_with_laryngospasm,transitions/Pediatrics/Anaphylaxis (+- Laryngospasm).json,p3,physiology_response,bronchodilator,"[""O2Sat""]",1.0,0.4,1,0,"{""O2Sat"": false}","{""O2Sat"": true}","{""BP_dia"": 50, ""BP_sys"": 80, ""HR"": 120, ""O2Sat"": 97, ""RR"": 40, ""T"": 36.1}","{""O2Sat"": 99}","{""BP_dia"": 50, ""BP_sys"": 80, ""HR"": 120, ""O2Sat"": 97, ""RR"": 37, ""T"": 36.1}","{""BP_dia"": 50, ""BP_sys"": 80, ""HR"": 120, ""O2Sat"": 97, ""RR"": 37, ""T"": 36.1}","{""BP_dia"": null, ""BP_sys"": null, ""HR"": null, ""O2Sat"": 0, ""RR"": null, ""T"": null}","{""adjustments"":{""O2Sat"":0}}",,,gpt-5.5
anaphylaxis_with_laryngospasm,transitions/Pediatrics/Anaphylaxis (+- Laryngospasm).json,p4,time_progression,no_action,"[""HR"", ""BP_sys"", ""BP_dia"", ""RR"", ""O2Sat""]",0.6,1.445683229480096,5,0,"{""BP_dia"": false, ""BP_sys"": false, ""HR"": false, ""O2Sat"": false, ""RR"": false}","{""BP_dia"": true, ""BP_sys"": true, ""HR"": true, ""O2Sat"": false, ""RR"": false}","{""BP_dia"": 50, ""BP_sys"": 80, ""HR"": 120, ""O2Sat"": 97, ""RR"": 40, ""T"": 36.1}","{""BP_dia"": 40, ""BP_sys"": 60, ""HR"": 140, ""O2Sat"": 97, ""RR"": 42}","{""BP_dia"": 42, ""BP_sys"": 68, ""HR"": 135, ""O2Sat"": 92, ""RR"": 44, ""T"": 36.1}","{""BP_dia"": 47, ""BP_sys"": 75, ""HR"": 125, ""O2Sat"": 97, ""RR"": 40, ""T"": 36.1}","{""BP_dia"": -5, ""BP_sys"": -7, ""HR"": 10, ""O2Sat"": -5, ""RR"": 4, ""T"": null}","{""adjustments"":{""BP_dia"":-5,""BP_sys"":-7,""HR"":10,""O2Sat"":-5,""RR"":4}}",,,gpt-5.5
anaphylaxis_with_laryngospasm,transitions/Pediatrics/Anaphylaxis (+- Laryngospasm).json,p5,physiology_response,fluid_bolus,"[""BP_sys"", ""BP_dia""]",1.0,0.447213595499958,2,0,"{""BP_dia"": false, ""BP_sys"": false}","{""BP_dia"": true, ""BP_sys"": true}","{""BP_dia"": 40, ""BP_sys"": 60, ""HR"": 140, ""O2Sat"": 97, ""RR"": 42, ""T"": null}","{""BP_dia"": 50, ""BP_sys"": 70}","{""BP_dia"": 46, ""BP_sys"": 72, ""HR"": 135, ""O2Sat"": 97, ""RR"": 42, ""T"": null}","{""BP_dia"": 46, ""BP_sys"": 72, ""HR"": 135, ""O2Sat"": 97, ""RR"": 42, ""T"": null}","{""BP_dia"": null, ""BP_sys"": null, ""HR"": null, ""O2Sat"": null, ""RR"": null, ""T"": null}","{""adjustments"":{""BP_dia"":null,""BP_sys"":null}}",,,gpt-5.5
anaphylaxis_with_laryngospasm,transitions/Pediatrics/Anaphylaxis (+- Laryngospasm).json,p6,physiology_response,vasopressor,"[""BP_sys"", ""BP_dia""]",1.0,1.5620499351813308,2,0,"{""BP_dia"": false, ""BP_sys"": false}","{""BP_dia"": true, ""BP_sys"": true}","{""BP_dia"": 40, ""BP_sys"": 60, ""HR"": 140, ""O2Sat"": 97, ""RR"": 42, ""T"": null}","{""BP_dia"": 60, ""BP_sys"": 85}","{""BP_dia"": 48, ""BP_sys"": 75, ""HR"": 140, ""O2Sat"": 97, ""RR"": 42, ""T"": null}","{""BP_dia"": 48, ""BP_sys"": 75, ""HR"": 140, ""O2Sat"": 97, ""RR"": 42, ""T"": null}","{""BP_dia"": null, ""BP_sys"": null, ""HR"": null, ""O2Sat"": null, ""RR"": null, ""T"": null}","{""adjustments"":{""BP_dia"":null,""BP_sys"":null}}",,,gpt-5.5
