source_file,case_id,pair_id,pair_type,kind_hint,target_vitals,rule_direction_accuracy,hybrid_direction_accuracy,pure_llm_direction_accuracy,rule_passed,hybrid_passed,pure_llm_passed,failed_engines,passed_engines,failure_pattern,hybrid_delta_direction_accuracy_vs_rule,pure_llm_delta_direction_accuracy_vs_rule,pure_llm_delta_direction_accuracy_vs_hybrid,rule_normalized_l2,hybrid_normalized_l2,pure_llm_normalized_l2,hybrid_delta_normalized_l2_vs_rule,pure_llm_delta_normalized_l2_vs_rule,pure_llm_delta_normalized_l2_vs_hybrid,best_engine_by_l2,best_normalized_l2,rule_predicted_vitals,hybrid_predicted_vitals,pure_llm_predicted_vitals,hybrid_llm_adjustments,hybrid_llm_reasoning,pure_llm_reasoning,hybrid_llm_api_error,pure_llm_llm_api_error
transitions/Cardiology/Coarctation of the Aorta.json,coarctation_of_the_aorta,p5,physiology_response,fluid_bolus,"[""HR"", ""BP_sys"", ""BP_dia""]",0.0,0.6666666666666666,1.0,False,False,True,"[""rule"", ""hybrid""]","[""pure_llm""]",rule_fail_hybrid_fail_pure_llm_pass,0.6666666666666666,1.0,0.33333333333333337,0.9110433579144299,0.9110433579144299,0.0,0.0,-0.9110433579144299,-0.9110433579144299,pure_llm,0.0,"{""BP_dia"": 51, ""BP_sys"": 72, ""HR"": 175, ""O2Sat"": 98, ""RR"": 25, ""T"": null}","{""BP_dia"": 47, ""BP_sys"": 64, ""HR"": 179, ""O2Sat"": 98, ""RR"": 25, ""T"": null}","{""BP_dia"": 48, ""BP_sys"": 65, ""HR"": 170, ""O2Sat"": 98, ""RR"": 25, ""T"": null}","{""BP_dia"": -4, ""BP_sys"": -8, ""HR"": 4, ""O2Sat"": null, ""RR"": null, ""T"": null}",null,null,,
transitions/Cardiology/Coarctation of the Aorta.json,coarctation_of_the_aorta,p6,physiology_response,airway_management,"[""HR"", ""BP_sys"", ""BP_dia"", ""O2Sat""]",0.5,0.5,0.75,False,False,False,"[""rule"", ""hybrid"", ""pure_llm""]",[],rule_fail_hybrid_fail_pure_llm_fail,0.0,0.25,0.25,10.897247358851684,9.297311439335568,11.191067866830224,-1.599935919516117,0.2938205079785394,1.8937564274946563,hybrid,9.297311439335568,"{""BP_dia"": 35, ""BP_sys"": 65, ""HR"": 175, ""O2Sat"": 95, ""RR"": 12, ""T"": null}","{""BP_dia"": 32, ""BP_sys"": 60, ""HR"": 160, ""O2Sat"": 95, ""RR"": 12, ""T"": null}","{""BP_dia"": 30, ""BP_sys"": 58, ""HR"": 180, ""O2Sat"": 95, ""RR"": 25, ""T"": null}","{""BP_dia"": -3, ""BP_sys"": -5, ""HR"": -15, ""O2Sat"": null, ""RR"": null, ""T"": null}",null,null,,
transitions/Cardiology/Coarctation of the Aorta.json,coarctation_of_the_aorta,p7,physiology_response,prostaglandin_infusion,"[""HR"", ""BP_sys"", ""BP_dia"", ""RR"", ""O2Sat""]",0.2,0.6,0.6,False,False,False,"[""rule"", ""hybrid"", ""pure_llm""]",[],rule_fail_hybrid_fail_pure_llm_fail,0.39999999999999997,0.39999999999999997,0.0,5.21248501196886,3.3241540277189325,3.608323710533743,-1.8883309842499272,-1.6041613014351168,0.28416968281481036,hybrid,3.3241540277189325,"{""BP_dia"": 35, ""BP_sys"": 65, ""HR"": 190, ""O2Sat"": 98, ""RR"": 25, ""T"": null}","{""BP_dia"": 32, ""BP_sys"": 60, ""HR"": 200, ""O2Sat"": 88, ""RR"": 8, ""T"": null}","{""BP_dia"": 32, ""BP_sys"": 62, ""HR"": 185, ""O2Sat"": 94, ""RR"": 18, ""T"": null}","{""BP_dia"": -3, ""BP_sys"": -5, ""HR"": 10, ""O2Sat"": -10, ""RR"": -17, ""T"": null}",null,null,,
transitions/Cardiology/Coarctation of the Aorta.json,coarctation_of_the_aorta,p8,time_progression,no_action,"[""HR"", ""BP_sys"", ""BP_dia"", ""RR"", ""O2Sat""]",0.2,0.2,0.2,False,False,False,"[""rule"", ""hybrid"", ""pure_llm""]",[],rule_fail_hybrid_fail_pure_llm_fail,0.0,0.0,0.0,15.122499793354272,16.5,16.9413694841946,1.3775002066457276,1.8188696908403266,0.441369484194599,rule,15.122499793354272,"{""BP_dia"": 32, ""BP_sys"": 60, ""HR"": 180, ""O2Sat"": 98, ""RR"": 25, ""T"": null}","{""BP_dia"": 30, ""BP_sys"": 55, ""HR"": 195, ""O2Sat"": 98, ""RR"": 25, ""T"": null}","{""BP_dia"": 32, ""BP_sys"": 58, ""HR"": 198, ""O2Sat"": 96, ""RR"": 28, ""T"": null}","{""BP_dia"": -2, ""BP_sys"": -5, ""HR"": 15, ""O2Sat"": null, ""RR"": null, ""T"": null}",null,null,,
transitions/Cardiology/Coarctation of the Aorta.json,coarctation_of_the_aorta,p9,physiology_response,chronotropic_agent,"[""HR"", ""O2Sat""]",0.5,0.5,0.5,False,False,False,"[""rule"", ""hybrid"", ""pure_llm""]",[],rule_fail_hybrid_fail_pure_llm_fail,0.0,0.0,0.0,7.523961722390672,7.523961722390672,6.029925372672534,0.0,-1.4940363497181375,-1.4940363497181375,pure_llm,6.029925372672534,"{""BP_dia"": 20, ""BP_sys"": 40, ""HR"": 85, ""O2Sat"": 95, ""RR"": null, ""T"": null}","{""BP_dia"": 20, ""BP_sys"": 40, ""HR"": 85, ""O2Sat"": 95, ""RR"": null, ""T"": null}","{""BP_dia"": 20, ""BP_sys"": 40, ""HR"": 100, ""O2Sat"": 95, ""RR"": null, ""T"": null}","{""BP_dia"": null, ""BP_sys"": null, ""HR"": null, ""O2Sat"": null, ""RR"": null, ""T"": null}",null,null,,
transitions/Cardiology/Dysrhythmia Secondary to Hyperkalemia.json,dysrhythmia_secondary_to_hyperkalemia,p1,physiology_response,membrane_stabilization,"[""HR""]",0.0,1.0,1.0,False,True,True,"[""rule""]","[""hybrid"", ""pure_llm""]",rule_fail_hybrid_pass_pure_llm_pass,1.0,1.0,0.0,2.0,1.0,1.2,-1.0,-0.8,0.19999999999999996,hybrid,1.0,"{""BP_dia"": 65, ""BP_sys"": 92, ""HR"": 50, ""O2Sat"": 97, ""RR"": 20, ""T"": 36.4}","{""BP_dia"": 65, ""BP_sys"": 92, ""HR"": 60, ""O2Sat"": 97, ""RR"": 20, ""T"": 36.4}","{""BP_dia"": 65, ""BP_sys"": 92, ""HR"": 58, ""O2Sat"": 97, ""RR"": 20, ""T"": 36.4}","{""BP_dia"": null, ""BP_sys"": null, ""HR"": 10, ""O2Sat"": null, ""RR"": null, ""T"": null}",null,null,,
transitions/Cardiology/Dysrhythmia Secondary to Hyperkalemia.json,dysrhythmia_secondary_to_hyperkalemia,p2,physiology_response,fluid_bolus,"[""BP_sys"", ""BP_dia""]",1.0,0.5,0.5,True,False,False,"[""hybrid"", ""pure_llm""]","[""rule""]",rule_pass_hybrid_fail_pure_llm_fail,-0.5,-0.5,0.0,0.28284271247461906,1.5652475842498528,0.7,1.2824048717752337,0.4171572875253809,-0.8652475842498528,rule,0.28284271247461906,"{""BP_dia"": 69, ""BP_sys"": 100, ""HR"": 50, ""O2Sat"": 97, ""RR"": 20, ""T"": 36.4}","{""BP_dia"": 60, ""BP_sys"": 88, ""HR"": 50, ""O2Sat"": 97, ""RR"": 20, ""T"": 36.4}","{""BP_dia"": 67, ""BP_sys"": 95, ""HR"": 50, ""O2Sat"": 97, ""RR"": 20, ""T"": 36.4}","{""BP_dia"": -9, ""BP_sys"": -12, ""HR"": null, ""O2Sat"": null, ""RR"": null, ""T"": null}",null,null,,
transitions/Cardiology/Dysrhythmia Secondary to Hyperkalemia.json,dysrhythmia_secondary_to_hyperkalemia,p3,time_progression,no_action,"[""RR""]",0.0,0.0,0.0,False,False,False,"[""rule"", ""hybrid"", ""pure_llm""]",[],rule_fail_hybrid_fail_pure_llm_fail,0.0,0.0,0.0,4.0,4.0,4.4,0.0,0.40000000000000036,0.40000000000000036,tie,4.0,"{""BP_dia"": 65, ""BP_sys"": 92, ""HR"": 50, ""O2Sat"": 97, ""RR"": 20, ""T"": 36.4}","{""BP_dia"": 65, ""BP_sys"": 92, ""HR"": 50, ""O2Sat"": 97, ""RR"": 20, ""T"": 36.4}","{""BP_dia"": 65, ""BP_sys"": 92, ""HR"": 50, ""O2Sat"": 97, ""RR"": 22, ""T"": 36.4}","{""BP_dia"": null, ""BP_sys"": null, ""HR"": null, ""O2Sat"": null, ""RR"": null, ""T"": null}",null,null,,
transitions/Cardiology/Dysrhythmia Secondary to Hyperkalemia.json,dysrhythmia_secondary_to_hyperkalemia,p4,physiology_response,bronchodilator,"[""HR""]",0.0,1.0,1.0,False,True,True,"[""rule""]","[""hybrid"", ""pure_llm""]",rule_fail_hybrid_pass_pure_llm_pass,1.0,1.0,0.0,2.0,1.0,1.0,-1.0,-1.0,0.0,tie,1.0,"{""BP_dia"": 70, ""BP_sys"": 105, ""HR"": 70, ""O2Sat"": 97, ""RR"": 16, ""T"": null}","{""BP_dia"": 70, ""BP_sys"": 105, ""HR"": 80, ""O2Sat"": 97, ""RR"": 16, ""T"": null}","{""BP_dia"": 70, ""BP_sys"": 105, ""HR"": 80, ""O2Sat"": 97, ""RR"": 16, ""T"": null}","{""BP_dia"": null, ""BP_sys"": null, ""HR"": 10, ""O2Sat"": null, ""RR"": null, ""T"": null}",null,null,,
transitions/Cardiology/Nightmares Case 7 Hyperkalemia.json,nightmares_course_hyperkalemia,p1,time_progression,no_action,"[""HR"", ""BP_sys"", ""BP_dia""]",0.0,0.6666666666666666,1.0,False,False,True,"[""rule"", ""hybrid""]","[""pure_llm""]",rule_fail_hybrid_fail_pure_llm_pass,0.6666666666666666,1.0,0.33333333333333337,3.0,1.8466185312619388,1.469693845669907,-1.1533814687380612,-1.530306154330093,-0.37692468559203185,pure_llm,1.469693845669907,"{""BP_dia"": 60, ""BP_sys"": 90, ""HR"": 40, ""O2Sat"": 99, ""RR"": 18, ""T"": 36.5}","{""BP_dia"": 55, ""BP_sys"": 80, ""HR"": 34, ""O2Sat"": 99, ""RR"": 18, ""T"": 36.5}","{""BP_dia"": 50, ""BP_sys"": 80, ""HR"": 34, ""O2Sat"": 99, ""RR"": 18, ""T"": 36.5}","{""BP_dia"": -5, ""BP_sys"": -10, ""HR"": -6, ""O2Sat"": null, ""RR"": null, ""T"": null}",null,null,,
transitions/Cardiology/Nightmares Case 7 Hyperkalemia.json,nightmares_course_hyperkalemia,p2,physiology_response,membrane_stabilization,"[""HR"", ""BP_sys"", ""BP_dia""]",0.3333333333333333,0.6666666666666666,0.6666666666666666,False,False,False,"[""rule"", ""hybrid"", ""pure_llm""]",[],rule_fail_hybrid_fail_pure_llm_fail,0.3333333333333333,0.3333333333333333,0.0,1.5,2.179449471770337,1.118033988749895,0.679449471770337,-0.3819660112501051,-1.061415483020442,pure_llm,1.118033988749895,"{""BP_dia"": 40, ""BP_sys"": 70, ""HR"": 30, ""O2Sat"": null, ""RR"": null, ""T"": null}","{""BP_dia"": 55, ""BP_sys"": 95, ""HR"": 50, ""O2Sat"": null, ""RR"": null, ""T"": null}","{""BP_dia"": 50, ""BP_sys"": 85, ""HR"": 45, ""O2Sat"": null, ""RR"": null, ""T"": null}","{""BP_dia"": 15, ""BP_sys"": 25, ""HR"": 20, ""O2Sat"": null, ""RR"": null, ""T"": null}",null,null,,
transitions/Cardiology/Nightmares Case 7 Hyperkalemia.json,nightmares_course_hyperkalemia,p3,physiology_response,membrane_stabilization,"[""HR"", ""BP_sys"", ""BP_dia""]",0.0,1.0,1.0,False,True,True,"[""rule""]","[""hybrid"", ""pure_llm""]",rule_fail_hybrid_pass_pure_llm_pass,1.0,1.0,0.0,3.0,1.1357816691600546,1.2961481396815722,-1.8642183308399454,-1.7038518603184278,0.16036647052151753,hybrid,1.1357816691600546,"{""BP_dia"": 50, ""BP_sys"": 80, ""HR"": 35, ""O2Sat"": null, ""RR"": null, ""T"": null}","{""BP_dia"": 58, ""BP_sys"": 95, ""HR"": 45, ""O2Sat"": null, ""RR"": null, ""T"": null}","{""BP_dia"": 58, ""BP_sys"": 92, ""HR"": 45, ""O2Sat"": null, ""RR"": null, ""T"": null}","{""BP_dia"": 8, ""BP_sys"": 15, ""HR"": 10, ""O2Sat"": null, ""RR"": null, ""T"": null}",null,null,,
transitions/Cardiology/Pregnant Cardiomyopathy.json,pregnant_cardiomyopathy,p1,physiology_response,oxygen_support,"[""O2Sat""]",1.0,1.0,1.0,True,True,True,[],"[""rule"", ""hybrid"", ""pure_llm""]",rule_pass_hybrid_pass_pure_llm_pass,0.0,0.0,0.0,1.0,1.0,0.8,0.0,-0.19999999999999996,-0.19999999999999996,pure_llm,0.8,"{""BP_dia"": 50, ""BP_sys"": 95, ""HR"": 115, ""O2Sat"": 90, ""RR"": 38, ""T"": 36.5}","{""BP_dia"": 50, ""BP_sys"": 95, ""HR"": 115, ""O2Sat"": 90, ""RR"": 38, ""T"": 36.5}","{""BP_dia"": 50, ""BP_sys"": 95, ""HR"": 115, ""O2Sat"": 91, ""RR"": 40, ""T"": 36.5}","{""BP_dia"": null, ""BP_sys"": null, ""HR"": null, ""O2Sat"": null, ""RR"": null, ""T"": null}",null,null,,
transitions/Cardiology/Pregnant Cardiomyopathy.json,pregnant_cardiomyopathy,p2,physiology_response,airway_management,"[""HR"", ""BP_sys"", ""BP_dia"", ""O2Sat""]",0.5,0.75,0.5,False,False,False,"[""rule"", ""hybrid"", ""pure_llm""]",[],rule_fail_hybrid_fail_pure_llm_fail,0.25,0.0,-0.25,2.5,2.2045407685048604,2.8792360097775935,-0.29545923149513964,0.37923600977759353,0.6746952412727332,hybrid,2.2045407685048604,"{""BP_dia"": 50, ""BP_sys"": 95, ""HR"": 100, ""O2Sat"": 95, ""RR"": 12, ""T"": 36.5}","{""BP_dia"": 40, ""BP_sys"": 80, ""HR"": 120, ""O2Sat"": 92, ""RR"": 12, ""T"": 36.5}","{""BP_dia"": 45, ""BP_sys"": 85, ""HR"": 125, ""O2Sat"": 94, ""RR"": 40, ""T"": 36.5}","{""BP_dia"": -10, ""BP_sys"": -15, ""HR"": 20, ""O2Sat"": -3, ""RR"": null, ""T"": null}",null,null,,
transitions/Cardiology/Pregnant Cardiomyopathy.json,pregnant_cardiomyopathy,p3,physiology_response,vasopressor,"[""BP_sys"", ""BP_dia""]",0.0,0.0,0.0,False,False,False,"[""rule"", ""hybrid"", ""pure_llm""]",[],rule_fail_hybrid_fail_pure_llm_fail,0.0,0.0,0.0,1.044030650891055,1.044030650891055,1.118033988749895,0.0,0.07400333785883983,0.07400333785883983,tie,1.044030650891055,"{""BP_dia"": 43, ""BP_sys"": 90, ""HR"": 100, ""O2Sat"": 95, ""RR"": null, ""T"": null}","{""BP_dia"": 43, ""BP_sys"": 90, ""HR"": 100, ""O2Sat"": 95, ""RR"": null, ""T"": null}","{""BP_dia"": 45, ""BP_sys"": 90, ""HR"": 100, ""O2Sat"": 95, ""RR"": null, ""T"": null}","{""BP_dia"": null, ""BP_sys"": null, ""HR"": null, ""O2Sat"": null, ""RR"": null, ""T"": null}",null,null,,
transitions/Cardiology/Pregnant Cardiomyopathy.json,pregnant_cardiomyopathy,p4,physiology_response,inotrope,"[""HR"", ""BP_sys"", ""BP_dia"", ""RR"", ""O2Sat""]",0.4,0.4,0.8,False,False,False,"[""rule"", ""hybrid"", ""pure_llm""]",[],rule_fail_hybrid_fail_pure_llm_fail,0.0,0.4,0.4,5.894913061275798,5.894913061275798,4.696807426326951,0.0,-1.1981056349488464,-1.1981056349488464,pure_llm,4.696807426326951,"{""BP_dia"": 39, ""BP_sys"": 83, ""HR"": 105, ""O2Sat"": 95, ""RR"": 40, ""T"": null}","{""BP_dia"": 39, ""BP_sys"": 83, ""HR"": 105, ""O2Sat"": 95, ""RR"": 40, ""T"": null}","{""BP_dia"": 45, ""BP_sys"": 90, ""HR"": 115, ""O2Sat"": 95, ""RR"": 28, ""T"": null}","{""BP_dia"": null, ""BP_sys"": null, ""HR"": null, ""O2Sat"": null, ""RR"": null, ""T"": null}",null,null,,
transitions/Communication/Critical Care 1 – Subarachnoid Hemorrhage.json,subarachnoid_hemorrhage,p1,time_progression,no_action,"[""HR"", ""BP_sys"", ""BP_dia"", ""RR"", ""O2Sat"", ""T""]",0.5,0.5,0.5,False,False,False,"[""rule"", ""hybrid"", ""pure_llm""]",[],rule_fail_hybrid_fail_pure_llm_fail,0.0,0.0,0.0,10.111874208078342,10.143470806385752,10.833282051160673,0.03159659830740935,0.7214078430823303,0.689811244774921,rule,10.111874208078342,"{""BP_dia"": 95, ""BP_sys"": 170, ""HR"": 110, ""O2Sat"": 92, ""RR"": 12, ""T"": 37.4}","{""BP_dia"": 95, ""BP_sys"": 170, ""HR"": 112, ""O2Sat"": 90, ""RR"": 11, ""T"": 37.4}","{""BP_dia"": 98, ""BP_sys"": 176, ""HR"": 114, ""O2Sat"": 90, ""RR"": 11, ""T"": 37.4}","{""BP_dia"": 0, ""BP_sys"": 0, ""HR"": 2, ""O2Sat"": -2, ""RR"": -1, ""T"": 0}",null,null,,
transitions/Communication/Critical Care 1 – Subarachnoid Hemorrhage.json,subarachnoid_hemorrhage,p2,physiology_response,fluid_bolus,"[""BP_sys""]",1.0,1.0,1.0,True,True,True,[],"[""rule"", ""hybrid"", ""pure_llm""]",rule_pass_hybrid_pass_pure_llm_pass,0.0,0.0,0.0,0.2,0.2,0.0,0.0,-0.2,-0.2,pure_llm,0.0,"{""BP_dia"": 56, ""BP_sys"": 92, ""HR"": 100, ""O2Sat"": 92, ""RR"": 12, ""T"": 37.4}","{""BP_dia"": 56, ""BP_sys"": 92, ""HR"": 100, ""O2Sat"": 92, ""RR"": 12, ""T"": 37.4}","{""BP_dia"": 50, ""BP_sys"": 90, ""HR"": 100, ""O2Sat"": 92, ""RR"": 12, ""T"": 37.4}","{""BP_dia"": null, ""BP_sys"": null, ""HR"": null, ""O2Sat"": null, ""RR"": null, ""T"": null}",null,null,,
transitions/Communication/Critical Care 1 – Subarachnoid Hemorrhage.json,subarachnoid_hemorrhage,p3,physiology_response,vasopressor,"[""BP_sys""]",1.0,1.0,1.0,True,True,True,[],"[""rule"", ""hybrid"", ""pure_llm""]",rule_pass_hybrid_pass_pure_llm_pass,0.0,0.0,0.0,0.5,0.5,1.0,0.0,0.5,0.5,tie,0.5,"{""BP_dia"": 58, ""BP_sys"": 95, ""HR"": 100, ""O2Sat"": 92, ""RR"": 12, ""T"": 37.4}","{""BP_dia"": 58, ""BP_sys"": 95, ""HR"": 100, ""O2Sat"": 92, ""RR"": 12, ""T"": 37.4}","{""BP_dia"": 50, ""BP_sys"": 100, ""HR"": 100, ""O2Sat"": 92, ""RR"": 12, ""T"": 37.4}","{""BP_dia"": null, ""BP_sys"": null, ""HR"": null, ""O2Sat"": null, ""RR"": null, ""T"": null}",null,null,,
transitions/Communication/Critical Care 1 – Subarachnoid Hemorrhage.json,subarachnoid_hemorrhage,p4,time_progression,no_action,"[""HR"", ""RR"", ""O2Sat"", ""T""]",0.5,1.0,1.0,False,True,True,"[""rule""]","[""hybrid"", ""pure_llm""]",rule_fail_hybrid_pass_pure_llm_pass,0.5,0.5,0.0,1.118033988749895,0.447213595499958,0.48989794855663565,-0.6708203932499369,-0.6281360401932592,0.04268435305667767,hybrid,0.447213595499958,"{""BP_dia"": 47, ""BP_sys"": 75, ""HR"": 105, ""O2Sat"": 92, ""RR"": 12, ""T"": 37.4}","{""BP_dia"": 47, ""BP_sys"": 75, ""HR"": 110, ""O2Sat"": 88, ""RR"": 10, ""T"": 37.4}","{""BP_dia"": 50, ""BP_sys"": 80, ""HR"": 108, ""O2Sat"": 88, ""RR"": 10, ""T"": 37.4}","{""BP_dia"": null, ""BP_sys"": null, ""HR"": 5, ""O2Sat"": -4, ""RR"": -2, ""T"": null}",null,null,,
transitions/Communication/Critical Care 1 – Subarachnoid Hemorrhage.json,subarachnoid_hemorrhage,p5,physiology_response,oxygen_support,"[""O2Sat""]",0.0,0.0,0.0,False,False,False,"[""rule"", ""hybrid"", ""pure_llm""]",[],rule_fail_hybrid_fail_pure_llm_fail,0.0,0.0,0.0,0.4,1.2,1.2,0.7999999999999999,0.7999999999999999,0.0,rule,0.4,"{""BP_dia"": null, ""BP_sys"": null, ""HR"": 110, ""O2Sat"": 90, ""RR"": 12, ""T"": 37.4}","{""BP_dia"": null, ""BP_sys"": null, ""HR"": 110, ""O2Sat"": 94, ""RR"": 12, ""T"": 37.4}","{""BP_dia"": null, ""BP_sys"": null, ""HR"": 110, ""O2Sat"": 94, ""RR"": 12, ""T"": 37.4}","{""BP_dia"": null, ""BP_sys"": null, ""HR"": null, ""O2Sat"": 4, ""RR"": null, ""T"": null}",null,null,,
transitions/Communication/Critical Care 1 – Subarachnoid Hemorrhage.json,subarachnoid_hemorrhage,p6,physiology_response,oxygen_support,"[""O2Sat""]",1.0,1.0,1.0,True,True,True,[],"[""rule"", ""hybrid"", ""pure_llm""]",rule_pass_hybrid_pass_pure_llm_pass,0.0,0.0,0.0,0.2,0.8,0.8,0.6000000000000001,0.6000000000000001,0.0,rule,0.2,"{""BP_dia"": null, ""BP_sys"": null, ""HR"": 110, ""O2Sat"": 93, ""RR"": 12, ""T"": 37.4}","{""BP_dia"": null, ""BP_sys"": null, ""HR"": 110, ""O2Sat"": 96, ""RR"": 12, ""T"": 37.4}","{""BP_dia"": null, ""BP_sys"": null, ""HR"": 110, ""O2Sat"": 96, ""RR"": 12, ""T"": 37.4}","{""BP_dia"": null, ""BP_sys"": null, ""HR"": null, ""O2Sat"": 3, ""RR"": null, ""T"": null}",null,null,,
transitions/Communication/Critical Care 1 – Subarachnoid Hemorrhage.json,subarachnoid_hemorrhage,p7,physiology_response,oral_airway,"[""O2Sat""]",1.0,0.0,0.0,True,False,False,"[""hybrid"", ""pure_llm""]","[""rule""]",rule_pass_hybrid_fail_pure_llm_fail,-1.0,-1.0,0.0,1.4,1.6,1.6,0.20000000000000018,0.20000000000000018,0.0,rule,1.4,"{""BP_dia"": null, ""BP_sys"": null, ""HR"": 110, ""O2Sat"": 90, ""RR"": 12, ""T"": 37.4}","{""BP_dia"": null, ""BP_sys"": null, ""HR"": 110, ""O2Sat"": 89, ""RR"": 12, ""T"": 37.4}","{""BP_dia"": null, ""BP_sys"": null, ""HR"": 110, ""O2Sat"": 89, ""RR"": 12, ""T"": 37.4}","{""BP_dia"": null, ""BP_sys"": null, ""HR"": null, ""O2Sat"": -1, ""RR"": null, ""T"": null}",null,null,,
transitions/Communication/Critical Care 1 – Subarachnoid Hemorrhage.json,subarachnoid_hemorrhage,p8,physiology_response,airway_management,"[""HR"", ""BP_sys"", ""BP_dia"", ""RR"", ""O2Sat"", ""T""]",0.3333333333333333,0.5,0.5,False,False,False,"[""rule"", ""hybrid"", ""pure_llm""]",[],rule_fail_hybrid_fail_pure_llm_fail,0.16666666666666669,0.16666666666666669,0.0,8.616843969807043,8.579627031520658,8.91852005660132,-0.037216938286384504,0.30167608679427715,0.33889302508066166,hybrid,8.579627031520658,"{""BP_dia"": 50, ""BP_sys"": 90, ""HR"": 110, ""O2Sat"": 95, ""RR"": 12, ""T"": 37.4}","{""BP_dia"": 50, ""BP_sys"": 90, ""HR"": 110, ""O2Sat"": 95, ""RR"": 16, ""T"": 37.4}","{""BP_dia"": 48, ""BP_sys"": 88, ""HR"": 105, ""O2Sat"": 95, ""RR"": 16, ""T"": 37.4}","{""BP_dia"": null, ""BP_sys"": null, ""HR"": null, ""O2Sat"": null, ""RR"": 4, ""T"": null}",null,null,,
transitions/Communication/Polytrauma for Team Communication.json,polytrauma_for_team_communication,p1,time_progression,no_action,"[""HR"", ""BP_sys"", ""BP_dia"", ""RR"", ""O2Sat""]",0.8,0.4,0.2,False,False,False,"[""rule"", ""hybrid"", ""pure_llm""]",[],rule_fail_hybrid_fail_pure_llm_fail,-0.4,-0.6000000000000001,-0.2,1.3,1.5165750888103102,2.0074859899884734,0.21657508881031018,0.7074859899884733,0.49091090117816316,rule,1.3,"{""BP_dia"": 65, ""BP_sys"": 110, ""HR"": 120, ""O2Sat"": 92, ""RR"": 28, ""T"": 36.6}","{""BP_dia"": 60, ""BP_sys"": 100, ""HR"": 130, ""O2Sat"": 88, ""RR"": 32, ""T"": 36.6}","{""BP_dia"": 58, ""BP_sys"": 95, ""HR"": 132, ""O2Sat"": 88, ""RR"": 32, ""T"": 36.6}","{""BP_dia"": -5, ""BP_sys"": -10, ""HR"": 10, ""O2Sat"": -4, ""RR"": 4, ""T"": null}",null,null,,
transitions/Communication/Polytrauma for Team Communication.json,polytrauma_for_team_communication,p2,physiology_response,airway_management,"[""HR"", ""BP_sys"", ""BP_dia"", ""O2Sat""]",0.5,0.25,0.5,False,False,False,"[""rule"", ""hybrid"", ""pure_llm""]",[],rule_fail_hybrid_fail_pure_llm_fail,-0.25,0.0,0.25,3.9370039370059056,3.3823069050575527,2.9,-0.5546970319483528,-1.0370039370059057,-0.4823069050575528,pure_llm,2.9,"{""BP_dia"": 65, ""BP_sys"": 110, ""HR"": 110, ""O2Sat"": 95, ""RR"": 12, ""T"": null}","{""BP_dia"": 62, ""BP_sys"": 105, ""HR"": 120, ""O2Sat"": 90, ""RR"": 12, ""T"": null}","{""BP_dia"": 60, ""BP_sys"": 100, ""HR"": 120, ""O2Sat"": 92, ""RR"": 28, ""T"": null}","{""BP_dia"": -3, ""BP_sys"": -5, ""HR"": 10, ""O2Sat"": -5, ""RR"": null, ""T"": null}",null,null,,
transitions/Communication/Polytrauma for Team Communication.json,polytrauma_for_team_communication,p3,physiology_response,tube_thoracostomy,"[""O2Sat""]",1.0,1.0,1.0,True,True,True,[],"[""rule"", ""hybrid"", ""pure_llm""]",rule_pass_hybrid_pass_pure_llm_pass,0.0,0.0,0.0,0.2,0.2,0.4,0.0,0.2,0.2,tie,0.2,"{""BP_dia"": 54, ""BP_sys"": 83, ""HR"": 110, ""O2Sat"": 95, ""RR"": 12, ""T"": null}","{""BP_dia"": 54, ""BP_sys"": 83, ""HR"": 110, ""O2Sat"": 95, ""RR"": 12, ""T"": null}","{""BP_dia"": 50, ""BP_sys"": 75, ""HR"": 110, ""O2Sat"": 94, ""RR"": 12, ""T"": null}","{""BP_dia"": null, ""BP_sys"": null, ""HR"": null, ""O2Sat"": null, ""RR"": null, ""T"": null}",null,null,,
transitions/Endocrine/Adrenal Crisis.json,adrenal_crisis,p1,physiology_response,fluid_bolus,"[""HR""]",0.0,0.0,0.0,False,False,False,"[""rule"", ""hybrid"", ""pure_llm""]",[],rule_fail_hybrid_fail_pure_llm_fail,0.0,0.0,0.0,0.5,1.0,0.7,0.5,0.19999999999999996,-0.30000000000000004,rule,0.5,"{""BP_dia"": 48, ""BP_sys"": 95, ""HR"": 120, ""O2Sat"": 98, ""RR"": 18, ""T"": 35}","{""BP_dia"": 48, ""BP_sys"": 95, ""HR"": 125, ""O2Sat"": 98, ""RR"": 18, ""T"": 35}","{""BP_dia"": 40, ""BP_sys"": 80, ""HR"": 122, ""O2Sat"": 98, ""RR"": 18, ""T"": 35}","{""BP_dia"": null, ""BP_sys"": null, ""HR"": 5, ""O2Sat"": null, ""RR"": null, ""T"": null}",null,null,,
